name;age;sex;marital-status;occupation;lat;lon
*;[25, 30[;Male;Married-civ-spouse;Transport-moving;50.*****;3.*****
*;[25, 30[;Female;Never-married;Adm-clerical;51.*****;4.*****
*;[15, 20[;Male;Never-married;Handlers-cleaners;50.*****;4.*****
*;[40, 45[;Female;Divorced;Other-service;50.*****;4.*****
*;[20, 25[;Female;Never-married;Sales;51.*****;3.*****
*;[25, 30[;Female;Never-married;Sales;50.*****;4.*****
*;[40, 45[;Female;Divorced;Prof-specialty;50.*****;4.*****
*;[60, 65[;Male;Married-civ-spouse;Other-service;51.*****;4.*****
*;[45, 50[;Female;Divorced;Exec-managerial;50.*****;4.*****
*;[20, 25[;Female;Never-married;Prof-specialty;51.*****;4.*****
*;[30, 35[;Male;Divorced;Prof-specialty;51.*****;3.*****
*;[40, 45[;Male;Married-civ-spouse;Exec-managerial;50.*****;5.*****
*;[40, 45[;Male;Married-civ-spouse;Prof-specialty;50.*****;3.*****
*;[50, 55[;Male;Never-married;Handlers-cleaners;51.*****;5.*****
*;[20, 25[;Male;Never-married;Craft-repair;50.*****;5.*****
*;[35, 40[;Male;Married-civ-spouse;Prof-specialty;51.*****;3.*****
*;[40, 45[;Male;Married-civ-spouse;Transport-moving;50.*****;5.*****
*;[30, 35[;Female;Never-married;Tech-support;51.*****;4.*****
*;[25, 30[;Male;Never-married;Handlers-cleaners;50.*****;5.*****
*;[20, 25[;Female;Never-married;Adm-clerical;50.*****;4.*****
*;[50, 55[;Male;Never-married;Prof-specialty;50.*****;4.*****
*;[50, 55[;Female;Divorced;Sales;50.*****;4.*****
*;[40, 45[;Male;Never-married;Adm-clerical;51.*****;4.*****
*;[50, 55[;Female;Widowed;Adm-clerical;50.*****;4.*****
*;[15, 20[;Male;Never-married;Adm-clerical;50.*****;3.*****
*;[25, 30[;Female;Never-married;Adm-clerical;50.*****;4.*****
*;[50, 55[;Male;Married-civ-spouse;Exec-managerial;50.*****;3.*****
*;[60, 65[;Male;Married-civ-spouse;Craft-repair;50.*****;4.*****
*;[30, 35[;Male;Divorced;Prof-specialty;51.*****;4.*****
*;[40, 45[;Female;Separated;Prof-specialty;50.*****;4.*****
*;[15, 20[;Female;Never-married;Sales;51.*****;4.*****
*;[20, 25[;Female;Never-married;Adm-clerical;51.*****;4.*****
*;[35, 40[;Male;Married-civ-spouse;Adm-clerical;50.*****;5.*****
*;[30, 35[;Male;Married-civ-spouse;Machine-op-inspct;50.*****;3.*****
*;[30, 35[;Female;Divorced;Transport-moving;50.*****;4.*****
*;[25, 30[;Female;Never-married;Adm-clerical;50.*****;4.*****
*;[15, 20[;Female;Never-married;Other-service;50.*****;4.*****
*;[55, 60[;Male;Married-civ-spouse;Craft-repair;51.*****;4.*****
*;[25, 30[;Male;Married-civ-spouse;Machine-op-inspct;50.*****;5.*****
*;[20, 25[;Male;Never-married;Adm-clerical;50.*****;4.*****
*;[45, 50[;Male;Married-civ-spouse;Craft-repair;50.*****;4.*****
*;[40, 45[;Male;Married-civ-spouse;Farming-fishing;51.*****;4.*****
*;[40, 45[;Male;Married-civ-spouse;Craft-repair;50.*****;5.*****
*;[35, 40[;Male;Separated;Handlers-cleaners;50.*****;4.*****
*;[55, 60[;Male;Married-civ-spouse;Exec-managerial;50.*****;4.*****
*;[40, 45[;Male;Divorced;Craft-repair;50.*****;5.*****
*;[30, 35[;Male;Divorced;Craft-repair;51.*****;4.*****
*;[45, 50[;Male;Married-civ-spouse;Craft-repair;50.*****;5.*****
*;[25, 30[;Male;Never-married;Handlers-cleaners;51.*****;4.*****
*;[30, 35[;Male;Never-married;Sales;50.*****;4.*****
*;[35, 40[;Female;Divorced;Other-service;50.*****;3.*****
*;[60, 65[;Male;Married-civ-spouse;Handlers-cleaners;50.*****;5.*****
*;[35, 40[;Male;Married-civ-spouse;Craft-repair;50.*****;4.*****
*;[55, 60[;Male;Married-civ-spouse;Prof-specialty;50.*****;5.*****
*;[25, 30[;Male;Married-civ-spouse;Craft-repair;51.*****;5.*****
*;[40, 45[;Male;Divorced;Exec-managerial;51.*****;3.*****
*;[40, 45[;Female;Divorced;Prof-specialty;50.*****;5.*****
*;[65, 70[;Male;Married-civ-spouse;Sales;51.*****;2.*****
*;[15, 20[;Male;Never-married;Handlers-cleaners;51.*****;4.*****
*;[50, 55[;Female;Married-civ-spouse;Exec-managerial;51.*****;3.*****
*;[35, 40[;Male;Married-civ-spouse;Transport-moving;50.*****;4.*****
*;[25, 30[;Male;Never-married;Exec-managerial;50.*****;4.*****
*;[40, 45[;Male;Separated;Other-service;51.*****;4.*****
*;[65, 70[;Male;Married-civ-spouse;Farming-fishing;51.*****;5.*****
*;[40, 45[;Male;Never-married;Sales;51.*****;3.*****
*;[30, 35[;Male;Never-married;Craft-repair;50.*****;4.*****
*;[40, 45[;Male;Married-civ-spouse;Protective-serv;51.*****;3.*****
*;[30, 35[;Female;Never-married;Craft-repair;51.*****;4.*****
*;[15, 20[;Male;Never-married;Other-service;50.*****;4.*****
*;[35, 40[;Male;Married-civ-spouse;Prof-specialty;51.*****;4.*****
*;[35, 40[;Male;Married-civ-spouse;Protective-serv;50.*****;4.*****
*;[40, 45[;Male;Married-civ-spouse;Handlers-cleaners;50.*****;4.*****
*;[35, 40[;Male;Married-civ-spouse;Exec-managerial;50.*****;3.*****
*;[30, 35[;Female;Never-married;Adm-clerical;51.*****;4.*****
*;[30, 35[;Female;Never-married;Exec-managerial;50.*****;3.*****
*;[20, 25[;Male;Never-married;Farming-fishing;51.*****;4.*****
*;[40, 45[;Male;Separated;Craft-repair;50.*****;4.*****
*;[30, 35[;Male;Married-civ-spouse;Protective-serv;51.*****;2.*****
*;[25, 30[;Male;Never-married;Machine-op-inspct;50.*****;3.*****
*;[35, 40[;Male;Divorced;Exec-managerial;51.*****;4.*****
*;[30, 35[;Male;Married-civ-spouse;Prof-specialty;50.*****;4.*****
*;[25, 30[;Male;Married-civ-spouse;Adm-clerical;50.*****;5.*****
*;[25, 30[;Male;Married-civ-spouse;Craft-repair;50.*****;4.*****
*;[20, 25[;Female;Never-married;Sales;50.*****;5.*****
*;[35, 40[;Male;Separated;Protective-serv;51.*****;4.*****
*;[55, 60[;Male;Married-civ-spouse;Craft-repair;50.*****;5.*****
*;[20, 25[;Female;Never-married;Other-service;50.*****;4.*****
*;[35, 40[;Male;Married-civ-spouse;Exec-managerial;50.*****;3.*****
*;[55, 60[;Female;Divorced;Adm-clerical;50.*****;5.*****
*;[50, 55[;Male;Married-civ-spouse;Protective-serv;50.*****;4.*****
*;[25, 30[;Male;Married-civ-spouse;Craft-repair;50.*****;4.*****
*;[35, 40[;Male;Married-civ-spouse;Exec-managerial;51.*****;4.*****
*;[30, 35[;Male;Married-civ-spouse;Protective-serv;50.*****;4.*****
*;[35, 40[;Female;Married-civ-spouse;Other-service;51.*****;2.*****
*;[55, 60[;Male;Married-civ-spouse;Craft-repair;50.*****;4.*****
*;[20, 25[;Female;Never-married;Tech-support;51.*****;4.*****
*;[50, 55[;Female;Divorced;Adm-clerical;51.*****;4.*****
*;[25, 30[;Female;Never-married;Machine-op-inspct;50.*****;5.*****
*;[20, 25[;Female;Never-married;Adm-clerical;51.*****;5.*****
*;[20, 25[;Male;Never-married;Other-service;50.*****;4.*****
*;[45, 50[;Female;Married-civ-spouse;Exec-managerial;50.*****;3.*****
*;[35, 40[;Male;Married-civ-spouse;Craft-repair;50.*****;3.*****
*;[35, 40[;Male;Separated;Other-service;50.*****;3.*****
*;[25, 30[;Male;Never-married;Adm-clerical;50.*****;4.*****
*;[40, 45[;Female;Married-civ-spouse;Tech-support;50.*****;5.*****
*;[20, 25[;Female;Never-married;Handlers-cleaners;50.*****;5.*****
*;[25, 30[;Female;Never-married;Sales;50.*****;4.*****
*;[35, 40[;Female;Married-civ-spouse;Adm-clerical;50.*****;4.*****
*;[35, 40[;Male;Married-civ-spouse;Adm-clerical;50.*****;4.*****
*;[40, 45[;Male;Married-civ-spouse;Prof-specialty;51.*****;3.*****
*;[50, 55[;Male;Married-civ-spouse;Adm-clerical;50.*****;5.*****
*;[35, 40[;Female;Never-married;Machine-op-inspct;51.*****;4.*****
*;[20, 25[;Male;Never-married;Sales;50.*****;4.*****
*;[25, 30[;Male;Never-married;Craft-repair;50.*****;4.*****
*;[40, 45[;Female;Divorced;Other-service;50.*****;4.*****
*;[35, 40[;Male;Never-married;Other-service;50.*****;3.*****
*;[30, 35[;Female;Divorced;Other-service;50.*****;4.*****
*;[40, 45[;Female;Never-married;Other-service;50.*****;4.*****
*;[55, 60[;Male;Married-civ-spouse;Craft-repair;51.*****;5.*****
*;[30, 35[;Male;Married-civ-spouse;Tech-support;51.*****;4.*****
*;[40, 45[;Male;Divorced;Machine-op-inspct;51.*****;4.*****
*;[45, 50[;Female;Divorced;Adm-clerical;51.*****;5.*****
*;[40, 45[;Male;Married-civ-spouse;Exec-managerial;51.*****;3.*****
*;[30, 35[;Female;Divorced;Adm-clerical;50.*****;5.*****
*;[40, 45[;Female;Never-married;Adm-clerical;50.*****;5.*****
*;[35, 40[;Male;Married-civ-spouse;Sales;50.*****;4.*****
*;[25, 30[;Male;Married-civ-spouse;Transport-moving;51.*****;4.*****
*;[45, 50[;Male;Divorced;Sales;51.*****;2.*****
*;[40, 45[;Female;Divorced;Other-service;50.*****;4.*****
*;[40, 45[;Male;Married-civ-spouse;Exec-managerial;50.*****;4.*****
*;[40, 45[;Female;Never-married;Prof-specialty;50.*****;3.*****
*;[30, 35[;Male;Married-civ-spouse;Machine-op-inspct;50.*****;5.*****
*;[55, 60[;Female;Married-civ-spouse;Prof-specialty;50.*****;4.*****
*;[40, 45[;Female;Divorced;Machine-op-inspct;50.*****;5.*****
*;[20, 25[;Male;Never-married;Handlers-cleaners;51.*****;4.*****
*;[60, 65[;Male;Married-civ-spouse;Adm-clerical;50.*****;5.*****
*;[40, 45[;Male;Married-civ-spouse;Prof-specialty;50.*****;4.*****
*;[50, 55[;Male;Married-civ-spouse;Exec-managerial;51.*****;4.*****
*;[60, 65[;Male;Married-civ-spouse;Sales;50.*****;4.*****
*;[40, 45[;Female;Divorced;Prof-specialty;50.*****;3.*****
*;[15, 20[;Female;Never-married;Sales;51.*****;4.*****
*;[45, 50[;Male;Married-civ-spouse;Exec-managerial;51.*****;4.*****
*;[45, 50[;Female;Married-civ-spouse;Handlers-cleaners;50.*****;5.*****
*;[35, 40[;Male;Married-civ-spouse;Craft-repair;51.*****;3.*****
*;[40, 45[;Male;Married-civ-spouse;Sales;51.*****;4.*****
*;[35, 40[;Male;Married-civ-spouse;Sales;51.*****;4.*****
*;[35, 40[;Male;Married-civ-spouse;Sales;50.*****;3.*****
*;[60, 65[;Male;Married-civ-spouse;Exec-managerial;51.*****;4.*****
*;[20, 25[;Female;Never-married;Sales;51.*****;4.*****
*;[45, 50[;Female;Never-married;Sales;50.*****;3.*****
*;[40, 45[;Male;Divorced;Craft-repair;51.*****;4.*****
*;[30, 35[;Male;Married-civ-spouse;Prof-specialty;50.*****;5.*****
*;[30, 35[;Male;Married-civ-spouse;Prof-specialty;50.*****;5.*****
*;[55, 60[;Male;Married-civ-spouse;Exec-managerial;50.*****;3.*****
*;[20, 25[;Male;Never-married;Exec-managerial;51.*****;5.*****
*;[20, 25[;Female;Never-married;Adm-clerical;51.*****;4.*****
*;[55, 60[;Male;Married-civ-spouse;Sales;50.*****;4.*****
*;*;*;*;Adm-clerical;*;*
*;[20, 25[;Male;Married-civ-spouse;Prof-specialty;50.*****;4.*****
*;[30, 35[;Male;Married-civ-spouse;Exec-managerial;50.*****;4.*****
*;[15, 20[;Male;Never-married;Other-service;50.*****;4.*****
*;[45, 50[;Male;Never-married;Transport-moving;51.*****;3.*****
*;[15, 20[;Female;Never-married;Sales;51.*****;3.*****
*;[25, 30[;Female;Never-married;Other-service;51.*****;3.*****
*;[40, 45[;Male;Married-civ-spouse;Sales;50.*****;4.*****
*;[25, 30[;Female;Separated;Adm-clerical;51.*****;4.*****
*;[25, 30[;Male;Never-married;Other-service;51.*****;3.*****
*;[55, 60[;Female;Separated;Adm-clerical;50.*****;4.*****
*;[20, 25[;Male;Never-married;Craft-repair;50.*****;3.*****
*;[30, 35[;Male;Married-civ-spouse;Exec-managerial;51.*****;4.*****
*;[20, 25[;Female;Never-married;Sales;50.*****;4.*****
*;[50, 55[;Male;Married-civ-spouse;Prof-specialty;50.*****;3.*****
*;[45, 50[;Female;Divorced;Protective-serv;50.*****;4.*****
*;[40, 45[;Male;Married-civ-spouse;Farming-fishing;50.*****;5.*****
*;*;*;*;Exec-managerial;*;*
*;[25, 30[;Female;Never-married;Exec-managerial;51.*****;5.*****
*;[35, 40[;Female;Divorced;Adm-clerical;51.*****;4.*****
*;[50, 55[;Male;Married-civ-spouse;Transport-moving;50.*****;3.*****
*;[20, 25[;Male;Never-married;Other-service;51.*****;4.*****
*;[40, 45[;Female;Married-civ-spouse;Adm-clerical;51.*****;3.*****
*;[40, 45[;Female;Married-civ-spouse;Handlers-cleaners;50.*****;4.*****
*;[45, 50[;Male;Married-civ-spouse;Craft-repair;51.*****;4.*****
*;[55, 60[;Male;Married-civ-spouse;Machine-op-inspct;50.*****;5.*****
*;[60, 65[;Male;Married-civ-spouse;Craft-repair;49.*****;5.*****
*;[50, 55[;Female;Widowed;Tech-support;51.*****;4.*****
*;[45, 50[;Male;Married-civ-spouse;Craft-repair;50.*****;5.*****
*;[20, 25[;Male;Married-civ-spouse;Sales;49.*****;5.*****
*;[35, 40[;Female;Never-married;Exec-managerial;50.*****;3.*****
*;[30, 35[;Male;Married-civ-spouse;Craft-repair;51.*****;4.*****
*;[30, 35[;Male;Never-married;Tech-support;51.*****;4.*****
*;[40, 45[;Female;Never-married;Adm-clerical;51.*****;4.*****
*;[30, 35[;Male;Married-civ-spouse;Prof-specialty;50.*****;4.*****
*;[45, 50[;Male;Married-civ-spouse;Farming-fishing;51.*****;4.*****
*;[35, 40[;Male;Never-married;Exec-managerial;50.*****;4.*****
*;[50, 55[;Male;Married-civ-spouse;Farming-fishing;51.*****;2.*****
*;[60, 65[;Male;Divorced;Prof-specialty;50.*****;4.*****
*;[30, 35[;Male;Married-civ-spouse;Prof-specialty;51.*****;2.*****
*;[55, 60[;Female;Divorced;Adm-clerical;51.*****;4.*****
*;[50, 55[;Female;Widowed;Transport-moving;50.*****;4.*****
*;[50, 55[;Female;Never-married;Other-service;51.*****;3.*****
*;[35, 40[;Male;Divorced;Adm-clerical;50.*****;4.*****
*;[15, 20[;Female;Never-married;Other-service;51.*****;4.*****
*;[30, 35[;Male;Never-married;Craft-repair;51.*****;4.*****
*;[20, 25[;Female;Never-married;Other-service;51.*****;4.*****
*;[30, 35[;Male;Married-civ-spouse;Prof-specialty;50.*****;5.*****
*;[70, 75[;Male;Married-civ-spouse;Farming-fishing;50.*****;5.*****
*;[35, 40[;Female;Married-civ-spouse;Machine-op-inspct;51.*****;4.*****
*;[50, 55[;Male;Never-married;Farming-fishing;51.*****;3.*****
*;[40, 45[;Male;Married-civ-spouse;Prof-specialty;50.*****;3.*****
*;[65, 70[;Female;Widowed;Other-service;50.*****;5.*****
*;[50, 55[;Male;Married-civ-spouse;Prof-specialty;51.*****;4.*****
*;[75, 80[;Male;Married-civ-spouse;Prof-specialty;50.*****;4.*****
*;[35, 40[;Female;Married-civ-spouse;Craft-repair;51.*****;4.*****
*;[20, 25[;Female;Never-married;Exec-managerial;51.*****;4.*****
*;[25, 30[;Male;Never-married;Sales;50.*****;4.*****
*;[20, 25[;Female;Never-married;Adm-clerical;51.*****;5.*****
*;[60, 65[;Male;Married-civ-spouse;Transport-moving;51.*****;2.*****
*;[30, 35[;Male;Married-civ-spouse;Machine-op-inspct;50.*****;3.*****
*;[60, 65[;Female;Married-civ-spouse;Adm-clerical;50.*****;5.*****
*;[40, 45[;Male;Divorced;Craft-repair;50.*****;4.*****
*;[35, 40[;Male;Never-married;Sales;51.*****;4.*****
*;[30, 35[;Male;Married-civ-spouse;Transport-moving;51.*****;2.*****
*;[30, 35[;Male;Never-married;Other-service;50.*****;5.*****
*;[35, 40[;Male;Married-civ-spouse;Exec-managerial;50.*****;3.*****
*;[20, 25[;Male;Never-married;Exec-managerial;50.*****;4.*****
*;[35, 40[;Male;Never-married;Sales;50.*****;4.*****
*;[40, 45[;Male;Married-civ-spouse;Machine-op-inspct;50.*****;3.*****
*;[30, 35[;Male;Married-civ-spouse;Farming-fishing;50.*****;4.*****
*;[35, 40[;Male;Married-civ-spouse;Exec-managerial;50.*****;4.*****
*;[70, 75[;Male;Married-civ-spouse;Farming-fishing;50.*****;3.*****
*;[30, 35[;Female;Never-married;Exec-managerial;50.*****;3.*****
*;[25, 30[;Female;Never-married;Other-service;51.*****;3.*****
*;[35, 40[;Male;Never-married;Prof-specialty;50.*****;5.*****
*;[40, 45[;Female;Never-married;Prof-specialty;50.*****;3.*****
*;[50, 55[;Male;Married-civ-spouse;Exec-managerial;50.*****;3.*****
*;[30, 35[;Female;Divorced;Machine-op-inspct;50.*****;4.*****
*;[30, 35[;Male;Married-civ-spouse;Craft-repair;51.*****;3.*****
*;[25, 30[;Female;Never-married;Sales;50.*****;3.*****
*;[30, 35[;Male;Married-civ-spouse;Craft-repair;50.*****;4.*****
*;[20, 25[;Male;Never-married;Transport-moving;50.*****;4.*****
*;[20, 25[;Female;Never-married;Adm-clerical;51.*****;3.*****
*;[60, 65[;Female;Separated;Other-service;50.*****;4.*****
*;[55, 60[;Male;Married-civ-spouse;Prof-specialty;50.*****;3.*****
*;[50, 55[;Male;Never-married;Machine-op-inspct;51.*****;4.*****
*;[25, 30[;Male;Married-civ-spouse;Craft-repair;50.*****;5.*****
*;[60, 65[;Male;Married-civ-spouse;Other-service;50.*****;3.*****
*;[25, 30[;Male;Divorced;Craft-repair;50.*****;4.*****
*;[55, 60[;Male;Married-civ-spouse;Prof-specialty;51.*****;3.*****
*;[30, 35[;Male;Never-married;Adm-clerical;50.*****;4.*****
*;[35, 40[;Male;Never-married;Machine-op-inspct;50.*****;5.*****
*;[40, 45[;Female;Married-civ-spouse;Tech-support;50.*****;5.*****
*;[30, 35[;Female;Never-married;Exec-managerial;51.*****;3.*****
*;[40, 45[;Male;Married-civ-spouse;Farming-fishing;51.*****;3.*****
*;[75, 80[;Male;Married-civ-spouse;Transport-moving;50.*****;4.*****
*;[35, 40[;Male;Married-civ-spouse;Exec-managerial;51.*****;3.*****
*;[35, 40[;Male;Married-civ-spouse;Transport-moving;51.*****;4.*****
*;[25, 30[;Male;Separated;Farming-fishing;50.*****;4.*****
*;[40, 45[;Male;Separated;Adm-clerical;50.*****;4.*****
*;[65, 70[;Male;Widowed;Craft-repair;50.*****;4.*****
*;[30, 35[;Male;Never-married;Craft-repair;51.*****;3.*****
*;[25, 30[;Male;Never-married;Craft-repair;51.*****;4.*****
*;[25, 30[;Male;Married-civ-spouse;Protective-serv;50.*****;3.*****
*;[30, 35[;Male;Divorced;Craft-repair;50.*****;4.*****
*;[40, 45[;Male;Married-civ-spouse;Prof-specialty;50.*****;5.*****
*;[55, 60[;Male;Married-civ-spouse;Exec-managerial;50.*****;4.*****
*;[30, 35[;Female;Married-civ-spouse;Prof-specialty;50.*****;4.*****
*;[55, 60[;Male;Married-civ-spouse;Prof-specialty;51.*****;4.*****
*;[35, 40[;Male;Married-civ-spouse;Sales;50.*****;4.*****
*;[30, 35[;Male;Married-civ-spouse;Craft-repair;50.*****;5.*****
*;[35, 40[;Male;Never-married;Farming-fishing;50.*****;4.*****
*;[55, 60[;Female;Divorced;Adm-clerical;50.*****;3.*****
*;[25, 30[;Male;Never-married;Other-service;50.*****;3.*****
*;[25, 30[;Female;Married-spouse-absent;Handlers-cleaners;50.*****;4.*****
*;[20, 25[;Male;Never-married;Handlers-cleaners;51.*****;3.*****
*;[25, 30[;Male;Never-married;Transport-moving;50.*****;4.*****
*;[55, 60[;Male;Married-civ-spouse;Farming-fishing;50.*****;5.*****
*;[30, 35[;Male;Never-married;Adm-clerical;51.*****;3.*****
*;[25, 30[;Male;Never-married;Prof-specialty;50.*****;3.*****
*;[45, 50[;Female;Married-civ-spouse;Machine-op-inspct;50.*****;3.*****
*;[40, 45[;Female;Never-married;Exec-managerial;50.*****;5.*****
*;[30, 35[;Male;Never-married;Sales;51.*****;3.*****
*;[25, 30[;Male;Married-civ-spouse;Craft-repair;51.*****;4.*****
*;[30, 35[;Male;Married-civ-spouse;Prof-specialty;50.*****;4.*****
*;[55, 60[;Male;Never-married;Sales;50.*****;5.*****
*;[35, 40[;Male;Married-civ-spouse;Craft-repair;50.*****;3.*****
*;[35, 40[;Female;Never-married;Handlers-cleaners;50.*****;4.*****
*;[55, 60[;Male;Married-civ-spouse;Exec-managerial;51.*****;3.*****
*;[20, 25[;Female;Never-married;Tech-support;51.*****;3.*****
*;[50, 55[;Male;Married-civ-spouse;Craft-repair;51.*****;4.*****
*;[60, 65[;Female;Widowed;Exec-managerial;50.*****;4.*****
*;[20, 25[;Female;Never-married;Other-service;50.*****;4.*****
*;[45, 50[;Male;Divorced;Protective-serv;51.*****;4.*****
*;[45, 50[;Male;Divorced;Protective-serv;51.*****;4.*****
*;[20, 25[;Female;Never-married;Adm-clerical;50.*****;5.*****
*;[25, 30[;Male;Divorced;Adm-clerical;51.*****;4.*****
*;[35, 40[;Male;Married-civ-spouse;Exec-managerial;50.*****;4.*****
*;[30, 35[;Female;Never-married;Other-service;50.*****;3.*****
*;[45, 50[;Male;Married-civ-spouse;Craft-repair;50.*****;3.*****
*;*;*;*;Craft-repair;*;*
*;[35, 40[;Male;Married-civ-spouse;Craft-repair;50.*****;3.*****
*;[35, 40[;Female;Married-civ-spouse;Prof-specialty;51.*****;3.*****
*;[50, 55[;Female;Divorced;Prof-specialty;50.*****;4.*****
*;[20, 25[;Female;Never-married;Protective-serv;50.*****;4.*****
*;[30, 35[;Female;Divorced;Adm-clerical;51.*****;4.*****
*;[45, 50[;Female;Divorced;Sales;50.*****;4.*****
*;*;*;*;Farming-fishing;*;*
*;[45, 50[;Female;Divorced;Exec-managerial;50.*****;3.*****
*;*;*;*;Prof-specialty;*;*
*;[50, 55[;Female;Never-married;Exec-managerial;50.*****;4.*****
*;[30, 35[;Male;Married-civ-spouse;Adm-clerical;50.*****;4.*****
*;[25, 30[;Male;Married-civ-spouse;Craft-repair;50.*****;3.*****
*;*;*;*;Machine-op-inspct;*;*
*;[30, 35[;Female;Separated;Sales;50.*****;5.*****
*;[30, 35[;Female;Never-married;Prof-specialty;50.*****;4.*****
*;[40, 45[;Male;Divorced;Transport-moving;51.*****;2.*****
*;[35, 40[;Female;Married-civ-spouse;Transport-moving;51.*****;4.*****
*;[25, 30[;Male;Married-civ-spouse;Handlers-cleaners;50.*****;3.*****
*;[35, 40[;Male;Married-civ-spouse;Exec-managerial;50.*****;3.*****
*;*;*;*;Tech-support;*;*
*;[60, 65[;Male;Married-civ-spouse;Exec-managerial;50.*****;5.*****
*;[55, 60[;Female;Married-civ-spouse;Other-service;50.*****;4.*****
*;[20, 25[;Male;Never-married;Other-service;51.*****;3.*****
*;[45, 50[;Male;Married-civ-spouse;Craft-repair;51.*****;4.*****
*;[50, 55[;Male;Married-civ-spouse;Prof-specialty;50.*****;5.*****
*;[35, 40[;Male;Married-civ-spouse;Machine-op-inspct;50.*****;5.*****
*;[40, 45[;Male;Divorced;Other-service;50.*****;5.*****
*;[35, 40[;Male;Never-married;Craft-repair;50.*****;4.*****
